0,1,2,3,4,5,6
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3563014087470162,0.3159102780370235,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7521483428581679,0.36312301008079295,-0.5964829037567534,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.6973621429658039,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,-0.17521201507770523,-0.011199953154611683,-1.304243206666433,-1.1703614700671254,-0.6973543211328193,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.6972717770923075,-0.15549801316900005
7.741179519916912,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.6973634762327898,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.3139584319465832,0.4699766853096222,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,1.6802944187309696,0.7544069756590353,-0.15549801316900005
-0.14539187559118177,0.019298434108951996,-0.11378343541825829,1.156725074567212,1.1646024646405728,-0.12515019126336324,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.35738969537964627,-0.15549801316900005
-0.14539187559118177,-0.17521201507770523,-0.011199953154611683,-1.3100937904342242,-1.1758255260412596,-0.697344603097899,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.717822256535666,0.3159102780370235,-0.15549801316900005
-0.0939244259908395,0.6028297816689236,-0.11378343541825829,-0.9506248059786379,-0.8095949374469407,-0.2321647177549103,-0.15549801316900005
-0.1492200329994717,-0.17521201507770523,0.5701064463393858,-1.1622335824845909,-1.1758255260412596,-0.697372453563829,1.1997447028849912
-0.0939244259908395,0.7973402308555809,-0.11378343541825829,-1.2654166052983638,-1.0802203528967917,-0.3356490863472166,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.42553462059220665,0.7603326067079814,-0.15549801316900005
-0.1492200329994717,-0.17521201507770523,0.5359119522515036,-1.1335125348972521,-1.1758255260412596,-0.697372453563829,1.1319825670822916
-0.14539187559118177,-0.04553838228660041,-0.11378343541825829,-0.3726707094585814,0.06230541834236604,-0.5993334359798878,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.7010762962185204,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.69737257207645,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.3121986934706076,-0.6870145690028923,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.21355964479344397,0.286282122792293,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7521483428581679,0.36312301008079295,-0.6420104000756981,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.6973724733159324,-0.15549801316900005
-0.14539187559118177,0.019298434108951996,-0.11378343541825829,1.1645967690911494,1.941142833109416,-0.6512951359241429,-0.15549801316900005
-0.14539187559118177,-0.24004883147325765,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.5470098889459216,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3542479195773826,-0.20406290581406822,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.3121986934706076,0.46405105426067617,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.3121986934706076,0.14406697761758647,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3563014087470162,0.14406697761758647,-0.15549801316900005
-0.14539187559118177,-0.24004883147325765,-0.011199953154611683,-1.3100937904342242,-1.1758255260412596,-0.696661437094266,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.717822256535666,-0.696987465314579,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3563014087470162,0.14999260866653255,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7521483428581679,0.6119434702108307,-0.6615077642230919,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.48399447680179664,0.0848106671281254,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.06096875254689315,0.30998464698807743,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7521483428581679,0.6119434702108307,-0.638208296515206,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,1.2015987719367434,0.043331249785502665,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.4858876376733104,0.4699766853096222,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.6181174615332748,-0.15549801316900005
-0.14539187559118177,-0.11037519868215283,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.38109221957543066,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,-0.24004883147325765,-0.11378343541825829,-1.3037113354148155,-1.1758255260412596,5.287514728102805,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3563014087470162,0.043331249785502665,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.398869112722269,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.05691838822801632,0.4699766853096222,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3552750083801642,0.13814134656864036,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.717822256535666,0.28035649174334687,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3573271220829105,-0.697323063429036,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.05691838822801632,-0.6969586371195259,-0.15549801316900005
6.63725235025227,0.0841352505045044,-0.11378343541825829,-1.2421915606479506,-1.0721595727910478,0.025554356638664347,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.05691838822801632,0.03740561873655656,-0.15549801316900005
-0.14539187559118177,-0.24004883147325765,-0.11378343541825829,-1.3037113354148155,-1.1758255260412596,5.287514728102805,-0.15549801316900005
-0.0939244259908395,0.019298434108951996,-0.11378343541825829,-0.5637720501647082,-0.6619118809157841,-0.6938528558697478,-0.15549801316900005
-0.1492200329994717,-0.17521201507770523,0.45042571703179807,-1.176062235026643,-1.1758255260412596,-0.6973697277735466,0.9625772275755426
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.6973659946259857,-0.15549801316900005
-0.14539187559118177,-0.04553838228660041,-0.11378343541825829,-0.3726707094585814,0.06230541834236604,-0.622714456174665,-0.15549801316900005
-0.0939244259908395,0.0841352505045044,-0.11378343541825829,-0.6397587229436541,-0.7011655025369453,-0.6599070809148788,-0.15549801316900005
-0.14539187559118177,0.019298434108951996,-0.11378343541825829,1.1645967690911494,1.941142833109416,-0.6521202264385245,-0.15549801316900005
-0.14539187559118177,-0.17521201507770523,-0.011199953154611683,-1.304243206666433,-1.1703614700671254,-0.6973574617172752,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,3.5690817239084356,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.05884848860453971,0.13221571551969424,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,0.019298434108951996,-0.11378343541825829,-0.56015532565371,-0.47991181994785886,-0.4964209423960512,-0.15549801316900005
-0.14539187559118177,0.21380888329560924,-0.11378343541825829,0.23166800019167344,0.03903919784046195,0.28035649174334687,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.07518137119341944,-0.15549801316900005
-0.14539187559118177,0.019298434108951996,-0.11378343541825829,1.156725074567212,0.36734676752576345,0.13814134656864036,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.823333177121648,0.27443086069440076,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.6069566897209541,0.48182794740751445,-0.15549801316900005
-0.14539187559118177,0.21380888329560924,-0.11378343541825829,0.23166800019167344,0.26193319669759224,0.286282122792293,-0.15549801316900005
-0.14539187559118177,0.019298434108951996,-0.11378343541825829,1.1645967690911494,1.1784080152524674,-0.6501767206820254,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.717822256535666,0.14999260866653255,-0.15549801316900005
-0.0939244259908395,0.34348251608671404,-0.11378343541825829,-0.8619390738214149,-0.7691205077558413,-0.6241917133878896,-0.15549801316900005
-0.14539187559118177,-0.11037519868215283,-0.11378343541825829,-0.60695999579604,-0.3715598413155184,-0.6973726313327605,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.9440271692253107,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7521483428581679,0.3586590432903561,-0.6570847621025763,-0.15549801316900005
-0.14539187559118177,-0.30488564786881006,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.6973531360066094,-0.15549801316900005
-0.14539187559118177,-0.24004883147325765,-0.011199953154611683,-1.3100937904342242,-1.1758255260412596,-0.6970766460618656,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,0.19236235690553186,0.13221571551969424,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,-0.08856202232405719,0.043331249785502665,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3563014087470162,-0.11850565755951624,-0.15549801316900005
-0.14539187559118177,-0.17521201507770523,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.317129229105809,-0.15549801316900005
-0.14539187559118177,0.019298434108951996,-0.11378343541825829,1.1645967690911494,1.9245928305576732,-0.6211034982962637,-0.15549801316900005
-0.14539187559118177,0.0841352505045044,-0.11378343541825829,0.7455885970669727,0.3563014087470162,0.286282122792293,-0.15549801316900005
-0.14539187559118177,-0.17521201507770523,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,-0.3171131739047634,-0.15549801316900005
-0.14539187559118177,0.14897206690005682,-0.11378343541825829,0.45191968411091193,1.0542867354454704,0.48182794740751445,-0.15549801316900005
-0.14539187559118177,-0.11037519868215283,-0.11378343541825829,-1.3100937904342242,-1.1758255260412596,0.9499528002742568,-0.15549801316900005
